instruction_zh,input_zh
将苏格兰各大城市按照人口数量递减顺序排列。,"以下是各大城市的人口数量：阿伯丁（228,670人），格拉斯哥（611,840人），因弗内斯（56,660人），爱丁堡（524,930人），邓迪（147,710人），珀斯（50,160人）。"
给定两个数字，请输出它们的最大公约数和最小公倍数。,你和你的朋友们正在研究如何计算数字之间的最大公约数和最小公倍数。
创建一个有趣的基于名称的游戏，其中每个玩家必须列举以特定字母开头的单词。,
给定一个日期范围，请生成该期间的所有日期。,"开始日期：2022年9月1日
结束日期：2022年9月10日"
"将以下句子翻译成中文：""Je suis heureux de vous rencontrer.""",
根据下面的提示，写一个描述一个人的短文。,"提示：描述一个拥有温柔声音、爱好摄影和喜欢旅行的人。

**评分：**我们将评估GPT模型的指令完成情况。评分将基于下面两个因素：

    1. GPT模型是否正确地执行了指令。
    2. GPT模型生成文本的质量和语法准确度。

尽管我们提供了上下文和指令，但模型的生成结果仍应该是自然的，流畅的，不应该感觉像死的或死板的回答。"
请为以下句子中的空白填上合适的动词：“我___了一本好书。”,书：《追风筝的人》。
请列出以下电影的导演。,"1. 阿凡达
2. 愤怒的小鸟
3. 洛奇"
在给定的文本中找到特定的单词并将其替换为新单词。,"把所有""happy""替换为""delighted""。"
将给定的一组图像进行分类。,这组图像属于不同的类别，我希望你能够根据图像的特征和属性，将它们进行分类并标注出它们的类别。
根据给定的文本，生成一个相似主题的段落。,"原始文本：健康的生活包括合理的膳食和适当的锻炼。
无。"
在以下文字中找出拼写错误并进行纠正。那么，这场比赛谁赢了？,“Tomy的儿子非常厉害，他可以在比赛中击败任何对手。今天，他将会把他的实力展示在每一个人面前。”
提取以下文本中的所有动词，然后找到其中最常用的五个动词。,《哈利·波特与密室》是英国作家J·K·罗琳创作的第二本哈利·波特小说，讲述的是哈利·波特在霍格沃茨魔法学校的第二年冒险。在小说中，哈利和他的朋友们必须面对恶魔谷的怪物，这引起了许多惊险的状况。他们最终发现，这场冒险与学校的历史有关。
给这张照片修图，使其更加生动逼真。,照片：大熊猫。
列举五个世界上最受欢迎的旅游景点。,
为给定的文本数据集创建一个情感分类AI模型。使用前80％的数据进行训练，使用后20％的数据进行验证。最后，使用测试数据评估您的模型的准确性。,您有一个数据集，其中包含正面和负面评论的文本数据。您想训练一个情感分类AI模型来预测这些评论的情感。
向读者提供一份在即将到来的音乐会中播放歌曲的清单。,"音乐会信息:
- 艺术家: Taylor Swift
- 日期: 2022年7月4日
- 地点: 斯台普斯中心竞技场（Staples Center Arena）"
给定一次购物（购买的商品清单），计算该购物总费用。,"""购物清单：苹果（数量：2，每个0.5美元）、香蕉（数量：3，每个0.3美元）、鸡蛋（数量：1，每个0.2美元），瓶装水（数量：4，每瓶0.8美元）。"""
请将以下文本中的双引号替换为适当的标点符号：美国总统说：“我听说我获得了诺贝尔和平奖，那肯定是一个谣言。”,
请计算 68435678 加 956871 ，并将结果四舍五入到最接近的千位数。,
提供一个关于犯罪心理学的案例研究，并解释检察官如何通过心理分析证明罪犯有罪。,我们参加了一次法律会议，希望获取一些有关犯罪心理学的案例研究以及相关的法律问题。
编辑这篇文章，使其更具有吸引力和易读性。,这是一篇描述氢气的文章。它详细介绍了氢气的性质、用途、制备方法、应用领域等。
按时间顺序排列以下事件。,事件：发明电脑，美国独立，世界杯的首届比赛，人类登上月球，iPhone发布
"更改以下句子中的语法错误。

""The book, that I found at the store, was a mystery novel.""",母亲在书店为儿子选购一本书。
为这个商店制定一份社交媒体营销计划,这是一个时尚设计师品牌，需要在社交媒体上推广。
请帮我收集以下主题的信息，并为我准备一份简短的报告：人类历史上最重要的10个发明。,我需要准备一份演讲，关于人类历史上最重要的10个发明。我需要您的帮助收集信息和准备报告。
给出一个句子，由用户选择一些单词并更改它们，以创建一个新句子。,"请修改以下句子，使其更有流畅性和逻辑性。
""这个新餐厅的装修非常漂亮，但是食物味道很一般。"""
从给定的句子中寻找并打印出所有的问句。,句子：When will you be home? I wonder what the weather will be like tomorrow. Do you know how to cook spaghetti?
询问这个城市有哪些免费的旅游景点。,深圳市
请编写一个包含10个人的名字列表，然后按字母顺序排列。,
沿着这条路线，给出一个冰淇淋店的排名列表。,"该线路:
- 线路全长10英里
- 沿途有4家冰淇淋店
- 你需要从每家店购买一个零食并在形成环回路线的情况下完成游览"
使用给定的文本数据创建一个基于关键字的分类模型。您可以选择您认为最适合模型的算法。最后，使用测试数据评估模型的准确性。,您有许多文本数据，您想使用关键字分类算法分类这些文本。
"从以下选项中选择一个单词，使其能够填满下面这句话的空格： ""这道题非常_______。""

选项：简单，困难，复杂，易懂",
写一个有趣的谜语。,我们家里人正在举行一次谜语比赛，我需要一些新颖的谜语来参赛。
解释机器学习的概念，并列举出实际应用场景。,
将一段语音文件转换成文本。,语音文件：[提供一个语音文件]
从三个不同的视频分享网站中选择前三个最受欢迎的恐怖电影，并列出它们的评分和播放次数。,请选择从YouTube、Dailymotion和Vimeo中选择电影。
给出5个有关投资的已知信息，帮助你的客户判断一个特定的投资方案是否值得投资。,你是一家财务咨询公司的顾问，正在帮助一位客户评估他们的投资机会。
创造一首包含诗人和自然元素的简短诗歌。,
在以下文章中标记所有的动词。,这是一篇有关人工智能的文章。
根据给定的条件，从一个名为“新闻”的数据集中找出所有包含关键词“COVID-19”的文章。,"以下是数据集中的一些样本文章：
- 世卫组织宣布COVID-19疫情结束
- CDC发布COVID-19疫苗安全提示
- 新冠疫情导致今年许多企业关门"
给定一个包含五个数字的数组，用任何排序算法对其进行排序。,"数组：25, 45, 12, 98, 67。"
请列出下一个月必须要做的5件事情，然后给每件事情一个优先级。,做一个清单是确保你正确分配时间和任务的好方法。请列出下一个月必须要完成的5件任务，并为它们指定一个优先级。请注意，这些必须在期限之前完成。
找到以下歌曲的编曲家和制作人。,"歌曲名：Beautiful Crazy
歌手名：Luke Combs"
速写一幅你最近看到的人体模型。,作为一名医学生，您的教授要求您每周进行一次速写练习，将您学习的解剖知识转化为实际绘画技巧。请在下课后去场外速写，然后将速写图交给您的教授。
创建一个关于最流行的手机应用的列表。,你需要创建一份包括10个最流行的手机应用程序的列表，并为每个应用程序写上一-两个句子的简短描述。这个列表可以根据IOS和安卓平台进行分组，或将它们混合在一起。请确保这些应用在2021年仍然流行。
请编写一篇关于文化遗产的文章。,文化遗产是人类历史中留下的物质和非物质文化遗产。这些文化遗产可以是建筑、艺术、宗教、传统技艺、语言、文本等各种形式。
