instruction_zh,input_zh
根据所给信息，从一份长长的清单中找到并标记出特定的选项。,"请在以下清单中找到并标记出所有红色数字：
1. 黄色 2. 紫色 3. 红色 4. 橙色 5. 粉色 6. 红色 7. 绿色 8. 蓝色 9. 红色"
按照出版时间在以下书籍中选择一本并描述它的主要情节。,书目：哈利波特系列、飘、圣经、1984、名利场、小王子、简·爱、水浒传。
"请将以下文本进行语言检测，并确定其是哪种语言。

“Buongiorno！Come stai？”",
请判断以下四个选项，哪个是正确的翻译。,"""我有点累了""的英文翻译是：
A. I am a little tired.
B. I am a little boring.
C. I am a little hungry.
D. I am a little cold."
为一本自传写一个可能的封面故事。,自传：我的人生之旅
请编写一个Python脚本，计算以下列表中数字的平方根，并将结果存储在另一个列表中。,"lst = [2, 3, 4, 5, 6, 7, 8, 9, 10]"
"""找到一个健身计划，并创建一个适合你的定制版本。""",
生成一个指定长度的随机字符串。,长度：10
编辑一篇文学作品，并在其中添加一个新的主题。,在夜幕降临的时候，Jane跨过了小河，向山谷里走去。她试图让自己感到安全，但她知道，那里的野兽正在等待。
编辑一段描述，使其更加流畅，并符合语法规则。,我写了一篇文章，但它不够流畅，并且有一些语法错误。请帮我编辑这篇文章，以使其更加流畅并符合语法规则。
给定一组单词，编写一个程序将它们按照字母顺序进行排序。,"""salary, earn, income, money, job"""
编辑一篇文章，让其语气更加中性。,文章是一篇杂志编辑关于世界各地的风俗习惯与文化差异的文章。在发表前，编辑现在需要对文章进行编辑，并使它更加中性。
描述您对人工智能的看法，包括它的好处和潜在的风险。,
请使用下列各项中的一个为指定的主题创建一个展示。,主题：历史上的影响力人物
请编写一个三明治的配方，其中包括面包、蔬菜、肉类和调味品。,无。
请从以下网站中选择一个餐厅名字。,你想和朋友们一起去吃晚餐。在网上搜索了一些餐馆后，找到了名为 Eat & Drink 的地方。
用给定的单词创建一个句子，其中第一个单词为主语，第二个单词为谓语。,单词: 计算机，编写
找出这个列表的中位数，并输出。,"列表: [1, 2, 5, 8, 10, 22, 37]"
"修改以下文本，使其变成不同的同义词形式：""她穿着一双红色的鞋子。""",
将下面的故事写成300字的文章。,一个人走进了一个神秘的森林，遇到了一个不一般的生物。生物告诉这个人要做个任务，任务完成后他将得到一份重要的礼物。
写一封可以给您的朋友或家人看的感谢信。,"亲爱的妈妈/爸爸/朋友，

一直以来，你的支持和关爱为我提供了非常重要的支持和动力。在这个感恩的季节，我想告诉你，我非常感谢你对我的支持和关心。您为我做的一切意味着很多，并永远铭刻在我的心中。再次感谢你！

爱你的儿子/女儿/朋友"
找到给定列表中的最大值和最小值。,"列表: [29, 51, -48, 92, 15]"
写一篇200字的旅游指南，介绍当地的景点和美食。,你需要为一个旅游指南写一篇200字的介绍，介绍当地的景点和美食。
创建一个新的列表，将两个给定的列表进行合并。,"列表1：[1, 3, 5, 7]
列表2：[2, 4, 6, 8]"
为一个人物角色写一份简历。,"人物角色：Jane Smith
个人资料：
- 年龄：30岁
- 学历：硕士学位
- 职业：市场营销经理
- 技能：计划和实施营销策略，优化品牌形象"
为一篇文章或演讲稿写一个标题，以概述文章或演讲内容。,
找到以下数据集中的中位数。,"[1, 2, 3, 4, 5]"
请设计一个旅游路线的广告语。,泰国旅游
"将以下句子翻译成中文，确保语法和语言准确无误。

“Where is the nearest hospital?”",
构思一篇文章的大纲。,文章主题：在线学习的未来。
请告诉我今年诺贝尔文学奖得主的名字。,无。
请根据一段文本，概括其主要观点。,"以下是一段摘自一篇历史文章的文本：
1950年代初，中国共产党在国内和国际上逐渐赢得了声誉。美国人对此感到担忧，尤其是在台湾国共内战中美国支持国民政府的情况下。为了缓和紧张局势，杜鲁门总统批准了利用计算机技术秘密监视中国的计划。"
将以下文本的第一段翻译成英文。,这是你最喜欢的中文小说的开头。你想将其翻译成英文，以便你的朋友也能欣赏这本小说。
将这首歌曲的歌词翻译成西班牙语。,歌曲：Let It Be by The Beatles。
计算下面给出的两个日期之间的天数。,日期1：2021年1月1日，日期2：2021年8月15日。
在一篇文章中找到中心思想。,请找出以下文章的中心思想：“学习编程的好处。”
使用给定的列表切片操作，将列表中的元素每n个切成一个组。,"这是一个名为“my_list”的列表：[1, 2, 3, 4, 5, 6, 7, 8, 9]，请将其每3个元素切成一组。"
编辑一篇文章，确保其中每段都包含少于10个单词。文章长度不能少于500个字。,你的学术导师提交了一篇他希望发表的文学评论，但是你发现其中的每一段都非常冗长，难以读懂。你希望把这篇文章变得更加易读，因此你需要编辑这份文学评论。
描述一种数学运算的过程，以此来解决下面的题目。,48 ÷ 6 × (2 + 4) = ?
请写一篇有关合理使用社交媒体的文章，并表达您的看法。,
向你的朋友推荐一个新的电影。,知道你喜欢科幻和惊悚片。
按照指定格式创建一个简历。,使用Google Docs创建一个简历，在模板中添加自己的详细信息。
为以下文本生成一个适当的标题：,文本内容：人工智能在医学方面的应用
请定位罗马帝国在地图上的位置。,
找到一首关于奋斗的歌曲，并对其进行简单介绍。,你正在策划一场关于奋斗的晚会，需要准备一些背景音乐。
给出一条语音或文字信息，并要求GPT将其转化为另一种语言。,“你在干什么？”
根据下面的文本，为每个人提起的音乐类型生成播放列表。,美国流行男歌手Justin和他的朋友们每个人喜欢不同类型的音乐。Justin喜欢流行音乐，他的朋友克里斯喜欢说唱音乐，而杰米喜欢摇滚音乐。凯特喜欢流行音乐，而约翰喜欢电子音乐。
在电影《阿凡达》中，能量来源于什么？,无。
请告诉我，如果我在每个月的前五天购买某个特定物品，那么能够获得30%的折扣。,你正在考虑购买一些东西，但想知道什么时候最好下手，以获得尽可能的折扣。
询问个人理财建议。,我想学习如何更好地管理我的财务状况。
为以下句子选择正确的动词：他和他的朋友（跑/跑步）在玩足球。,
给出一个数学问题，并给出答案。,计算1到100之间所有3的倍数的和。
在以下三个选项中，选择一个角色扮演的游戏进行游玩。选项包括：巫师游戏、恶魔猎人游戏、银河帝国游戏。,
给定一个数学问题，输出解答步骤。,4x+2=18
编写一个可以自动制作词云图的程序。,给你一段英文文章文本，请编写一个可以自动制作出对应词云图的程序。
列出一份训练计划。,目标：减脂增肌。
请提供以下数字的十六进制表示。,"数字：150, 255, 37"
根据已有资料，为一家新的餐厅制定广告计划。,资料：https://www.cnpp.cn/zt/zqft/192362.htm
在一篇文章中，将第二段的主旨概括出来。,"第一段：下个月，公司将发布一个新的产品。
第二段：这个产品的独特之处在于，它结合了人工智能和大数据分析技术，可以为用户提供更智能、更个性化的服务。"
给出一个蔬菜或水果，询问它的好处和营养价值。,大蒜
描述你为什么选择在某个城市工作和生活。,城市：上海。
给定一组图像，对图像进行分类，并输出每个类别中包含的图像数量。,这是一个针对美食图像的数据集，包括各种类型的饮食和餐厅照片。你需要将图像分为不同的类别，并输出每个类别包含的图像数量。
