instruction_zh,input_zh
给定一个英文句子，找到所有的同义词替换。,请帮我编辑一篇英语论文。
编写一篇几句话的总结，概括[文章/研究论文/书籍]的主要观点。,请阅读Maurice Merleau-Ponty的经典著作 《感觉与知觉》 ，在100字以内概括其主要观点。
"从以下选项中选择一个最适合完成以下任务的程序语言并解释其原因：要实现一个在线聊天机器人。

选项：Python, Java, C++, Ruby, JavaScript",
列出当前流行的5部电影和它们的评分。,
请描述一个挑战自己的方式，使自己智力和思考能力更强。,我想提高自己的智力水平。
请分析以下三个市场趋势的优点和缺点：1.洛杉矶的房价正在上涨。2.在纽约开办小企业的人数正在增加。3.大多数欧洲国家的GDP正在下降。,市场趋势是指产品或服务的销售或需求变化的方向。它们对各种行业和市场产生了重大的影响。请分析以下三个市场趋势的优点和缺点：1.洛杉矶的房价正在上涨。2.在纽约开办小型企业的人数正在增加。3.大多数欧洲国家的GDP正在下降。
将以下两个句子中的形容词和副词删除。,"""昨晚，这部电影让我感觉到非常不安。""
""在他的话中，我能感到一丝沮丧。"""
请写下这个句子的反义词。,这家餐厅的食物质量很高。
计算以下算术式的结果：4*3+8/4-2,
对以下哪些陈述正确？是/否,'苹果鱼'是一种鱼。 '苹果鱼'是一种水果。
对以下句子进行标点符号、大小写和字词拼写的更正。,文本：jellyfish dont have brains how do they survive
为下列文本提供一个汉语名称。,"""Romeo, Romeo, wherefore art thou Romeo?"""
用一张图表描述几种不同的电池类型。,你的物理老师让你准备一份报告，教导你不同种类的电池。请用一张图表来描述几种不同的电池类型。
给定一个数字和一段文字，将文本替换为数字的倍数。,这个马拉松比赛要跑26.2英里。
标记以下句子中的拼写错误。,"请仔细阅读并标记以下每个句子中的任何拼写错误。

1.明日计划去购物商场。
2.我去的商场是Walmart。
3.我拍了一张他们一起合影的照片。
4.我长时间的研究结果是，这个市场存在高风险。
5.她参加了一个有趣的兴趣小组。"
请描述一个你最喜欢的节日的庆祝方式以及它的历史背景。,
给定一个英文单词，写一篇短文以解释它的含义和用法。,给出一个单词“panacea”，请用100字左右的短文对其进行解释并给出用法示例。
在下列图表中找到最高的三座山峰。,"[插入图片链接]
这是一张世界各地最高峰的高度图表。"
把给定的五个数从大到小排序。,"数字: 45, 12, 67, 89, 20"
将以下句子翻译成英语。,她常常在傍晚时分去跑步，她特别喜欢呼吸着新鲜的空气。
请编辑下面这个段落，使其更简练，但保留其所有关键信息。,这种新的冠状病毒从2019年12月开始在中国湖北省武汉市出现，并在短时间内传播到全球各地，导致了严重的健康和社会影响。
翻译下面这段话成中文。,My favorite hobby is reading books. I especially enjoy novels and biographies.
根据给定的主题，寻找一篇有关文章，并在下面提供链接。,主题：猫科动物的生活方式
将下面的段落翻译成英文。,"""据消息人士称，人民币将升值。这一消息对进口商来说可能不是个好消息，但对许多投资人和出口商来说是个好消息。"""
使用给定的两个列表，创建一个字符串列表，其中每个字符串由两个列表中对应位置的元素组成。,"list1 = [""apple"", ""banana"", ""cherry""]
list2 = [""red"", ""yellow"", ""purple""]"
写一篇文章，描述对某一社区的慈善活动。,你的组织正在计划一次社区慈善活动，以帮助提高该社区的生活质量。你将写一篇文章，以描述这个活动的细节，以及它如何有助于改善该社区。
写下一篇关于现代艺术和文化的文章，文章长度为500字。,
根据下列公式，学习能量的计算。,"公式：
E = mc²"
找到中国历史上的一个重要人物，并详细介绍他们的生平和成就。,曹操
在一个100个元素的数组中找到最大值和最小值。,数组已经被定义，并且元素是随机分布的。
请告诉我如何学习新语言的最佳方法。,我正在学习法语。
找出以下五个城市的首都。,城市：曼谷、沙特尔克、利雅得、加蓬、塔什干。
将给定的句子翻译为西班牙语。,"给出英文句子：""I like to eat pizza for dinner.""。"
请计算36、57和19的平均值。,这是三条数学问题之一。
"将这个短语翻译成法语：""我喜欢吃巧克力蛋糕。""",
编辑这首诗，使其更优美动听。,一首有关季节变化的诗。
请为我推荐一份健康的午餐，并提供这个餐点的热量和营养成分。,你是一位正在寻找适当午餐的人。你希望找到一份健康、低热量的餐点，并了解它所含的营养成分。
在这个任务中，你需要根据给定的描述找到对应的专业名称。,"描述：""使用药物来治疗疾病的科学。""

选项：
A. 心理学
B. 药学
C. 医学
D. 生物学"
什么是人工智能？,
写一篇有关人类口语交流的短文，探讨该话题的重要性以及用情境实例说明重点。,你正写一篇短文，探讨在人类生活中口语交流的重要性。文章需要用情境实例说明口语交流的重点，并阐明其中的优势。
根据给定的文本进行情感分析，并确保输出结果的准确性和可靠性。,文本应来自社交媒体或新闻媒体发布的故事或帖子。
根据给定的文本，生成一个新的单词列表，这些单词有助于描述文本的主题或特点。,文本：“这是一篇介绍网络安全的文章。”
列出并定义五个财务术语。,财务术语可以包括但不限于：个人资产、利润、透明度、借贷、抵押。
将这个演示文稿翻译成阿拉伯语，并重新排版。,一份20页的演示文稿。
请告诉我最新的网球比赛得分是多少？,无。
根据给定的数据，为某段时间创建一个经济预测模型。,"时间段：2021年1月至6月
行业：电子商务"
将以下三组数字按升序排列。,"3, 1, 7
9, 5, 2
4, 6, 8"
使用给出的密码规则生成密码。,密码规则：长度必须至少为12个字符，包含至少一个数字，至少一个小写字母，至少一个大写字母和至少一个特殊字符（如$%^&）。
根据给定的参数，生成一个网格。,"行数：3
列数：4
单元格高度：50px
单元格宽度：100px"
如果你正在组织一场活动，请描述计划流程。,你正在策划一场活动，需要描述这个活动的计划流程。请涵盖活动的时间、地点、参与对象和活动内容等方面的信息，并确保计划可以顺利执行。
根据给定的参数和函数，计算函数的值。,"函数：f(x,y) = 3x + 5y - 2 

参数：x=5，y=2"
请把给出的文本转换为小写字母，并去除文本中的标点符号。,在这段文本中，我们需要去除所有的标点符号，并将所有的字母转换为小写字母，然后按照单词来计算出现的频率。
请描述您最喜欢的音乐家，包括他们最著名的曲目。,音乐是你的爱好。
删除给定目录中所有的.png文件。,目录：/Users/myname/Pictures
请写一份您的个人求职自荐信。,您正在寻找一份新工作。
编写一篇文章，讲述声音是如何产生的。,音乐家正在为他们的演出做声音检查，你被邀请介绍声音是如何产生的。
将以下网址转换为需要的IP地址格式：https://www.google.com/,
翻译一篇文章。,请翻译以下文章：“人生如逆旅，我亦是行人。望楼台，离愁渐远，烟花不尽”。
描述一个发生在过去的事件。,你认为过去一次股市崩盘事件对经济产生了重大影响。请描述这个事件。
根据用户提供的文字，编辑一篇150字的文章。,用户提供的文章写了一位科学家的发现，但需要编辑以消除拼写和语法错误，并提高流畅度。
将下面的单词组合成一个有意义的句子。,单词：“鱼、吃、家庭、晚餐”
"将以下代码片段写成Python语言。

代码片段：

int num1 = 5;
int num2 = 7;
int sum = num1 + num2;",
对一下文本进行分类：新闻、广告、社交媒体帖子等。,"文本：
""【BREAKING NEWS】疫情严重，市政府决定关闭所有的学校和公共场所。""
""想拥有一台无敌笔记本电脑？请点击此处购买。""
""今天的天气真是太好了！我在海边度假。"""
