instruction_zh,input_zh
结合所给的数据，分析未来几年的环保趋势。,根据最近的环保数据和预计的新政策，请分析未来几年环保行业的发展。
根据给定的音乐文件，提取其中的特征。,"音频文件：Mozart的交响曲
要求：提取乐器分布、音高、音量、节奏等特征。"
给定一组数字（可能包括重复的数字），找出其中的最大值和最小值。,"数字: [5, 10, 2, 3, 5, 8, 12, 7]"
请为我计算当前日期加上30天之后的日期？,我的旅游行程将在30天后开始，我想知道具体的日期是什么时候。请为我计算当前日期加上30天后的日期是哪一天。
"找到所有的名词并将它们列成一个列表。

""He walked to the park and played basketball with his friends.""",
按照所给数据，将一组数字排序。,"数据：
[89, 12, 56, 34, 78, 32]"
判断以下句子是否正确，并在错误的情况下进行纠正。,句子：“小狗洗澡的时候必须仔细”。
请你以你所在的城市为例，描述城市的历史、文化和地标。,城市 | 文化 | 历史 | 地图
请写一篇关于家庭健康的文章。要包括饮食、锻炼和睡眠等方面的建议。,
讲述一个日常生活中发生的可笑的事情。,
从五个给定的词中，选择一个并描述你最喜欢的事物。,词：音乐、美食、旅游、户外、家庭
给出一个片段，将它翻译成德语。,"原文： ""我们的未来建立在我们的行动上。""
语言： 英语"
分析以下句子的句法结构：“音乐可以让心灵感到宁静和愉悦。”,
请写一篇有关保护环境的文章，不少于300字。,环境保护和可持续发展的重要性。
请帮我翻译以下汉语句子到英语。,我想点外卖，但是我不知道要吃什么。
将以下短语翻译成英文。,"""我会说中文。"""
根据提供的数据生成一个3D模型。,给你一些以XYZ坐标形式给出的点，要求你根据这些数据生成一个3D模型。
分析以下数据，找出下列城市中变化最大/最小的。,"城市：北京、上海、广州、深圳
数据：2010年-2020年的人口增长率"
写一篇文章，探讨儿童在当今数字世界中的安全问题。,随着科技的不断发展，儿童在数字世界中的时间正在变得越来越多。儿童有可能通过网络接触到有害的信息，接触到可能伤害他们的人。本文将探讨这些安全问题，并提供一些建议，帮助儿童在数字世界中保持安全。
为某个季节写一首诗歌（至少4行）。,季节：“春天”，“夏天”，“秋天”，“冬天”
"写一篇非小说类短文，解释 ""身体语言"" 如何影响我们的人际关系。",
给定一个语句，判断它是否符合语法规则。,这是一个初学者学习英语时的语法测试。请给定一个语句，判断它是否符合基本的句子语法规则。
"将以下7首歌曲按照艺术家的名字的字母顺序排列：

""Bad Romance"" (Lady Gaga)
""Can't Stop the Feeling"" (Justin Timberlake)
""Despacito"" (Luis Fonsi ft. Daddy Yankee)
""Firework"" (Katy Perry)
""Hello"" (Adele)
""Uptown Funk"" (Mark Ronson ft. Bruno Mars)
""What Do You Mean?"" (Justin Bieber)",
请给出一个有关员工满意度的报告，基于给定的数据。,数据：https://www.kaggle.com/wharton/employee-satisfaction
"在Excel电子表格中创建一个名为""销售报告""的工作表，并填写数据。",
请你检测这份文件是否存在任何语法或拼写错误，并修正它们。,"报告：销售数据分析
日期：2022年6月30日"
请在我的日历上安排明天下午1点的会议。,我需要与我的同事商讨项目的进展，并且在明天下午1点有空。会议地点在公司会议室。
请描述一场绝妙的表演，可以是音乐会、电影、舞蹈演出等等。,
找到一个最适合用户的理财方案。,用户：一位年轻的退休人员。
你需要写一个关于技术进步对我们现代生活的影响的研究论文。,
谈论你对政治的看法，包括你对一个或多个当代政治问题的观点。,
找到一首与“爱情”有关的歌曲，并根据自己的感受写下对这首歌的评论。,
分类这些图片，将其分为三个相似的类别。,你已经拍摄了30张照片，其中包括风景、动物和建筑物。现在你需要将这些图片分类，以方便在相册中浏览和查找。
根据以下的列表，对每个人进行分类：男性或女性。,名单：John、Lisa、David、Sarah、Ryan、Emily、Alex、Kim。
给出一个有趣的T恤设计理念，可能是一句口号或一个图案。,
"从下列选项中选择最适合的单词，并使用它造一个句子。

下列选项：宽松、变态、劳动、拯救、慷慨",你的学校正在举行一个慈善募捐活动，希望为需要帮助的人们筹集资金。请写一句话，号召更多的人参与。
帮我从这个电影名称列表中，筛选出关于爱情和幸福的电影名称。,"电影名称列表：
1. 肖申克的救赎
2. 美人鱼
3. 复仇者联盟：战争之战
4. 美丽心灵
5. 忠犬八公的故事"
根据提供的信息，描述这只猫。,这只猫看起来很聪明，毛深而柔软，身体身材修长，有一双绿色的明亮眼睛。
给定一个文章，将其翻译成另一种指定的语言。,该文章有1000字，需要将其翻译成法语。
根据给定的图片描述图片。,"图片：

![alt text](https://i.imgur.com/HaWFQ03.jpg ""一对母女在海边拍照"")"
按降序排列给定的数字集合。,请将这些数字按降序排列：4、9、6、2、8、1。
通过描述场景，创作一段短篇小说。,"场景：
一个人独自旅行，在一座偏僻的山区小镇上入住了一家只有几间房的旅馆。"
创建一个能够帮助顾客解决问题的FAQ页面，并确保它安排得合理清晰。,你正在开发一款新的电子商务网站。
给出一个英国将于今年夏天举行的体育赛事、比赛的名称和场地。,
通过增加或删除字词，使下列句子的意思更加明确。,原始句子：他家住在靠近那个红色建筑的街道上。
推荐一本关于人工智能的书。,我是一个有科技背景的学生。
请描述这个历史事件的影响，并对其现代意义发表观点。,历史事件：美国独立战争
请给我三个形容词，形容你所喜欢的音乐。,你正在和朋友交谈，讨论你所喜欢的音乐类型。
给定一个日期，计算距离今天有多少天。,日期：2022年7月4日
根据指定主题写一篇文章的开头。,主题：未来的工作场所
将给定的数列进行排序。,"数列：23, 56, 12, 7, 89, 43, 11"
创作一个有趣的短视频并上传到社交媒体上。,
给出三个在早餐时可以食用的健康食品。,我想要吃健康的早餐。
请告诉我以下电影的导演。,肖申克的救赎
请列举五个不同类型的狗品种，并解释它们的特点。,我正在考虑养一只狗，但我想知道不同品种之间的区别。
创建一个简单的人工智能，可以回答用户的一些常见问题，并执行基本的计算任务。,需要包括一些基本的数学和通用知识。
"将以下5个国家按面积大小排列：

巴基斯坦、乌拉圭、新加坡、巴拿马、新西兰",
给一个由数字组成的列表，找到其中的最大值。,"列表：[23, 45, 67, 89, 12, 25, 76]"
给定两个数，计算它们的总和。,数字：21，37
检查下列句子是否符合语法规则，并改正错误。,"请检查下面的句子是否符合语法规则。如果有错误，请将其改正。
1. 这是给你的礼物，请不要开它直到你生日之前。
2. 他们的家很漂亮，园子里种着许多花朵。"
"找到以下英文诗歌的中文翻译。

""The Road Not Taken"" - Robert Frost",
请为我查找一家在北京朝阳区的好餐厅。,我今晚想去一家好餐厅吃饭，不知道有什么好的餐厅可以推荐。餐厅地点在北京朝阳区。
编辑以下短文，使其更加通顺和连贯。最后输出结果。,我昨天和我朋友去购物，我看到了很多漂亮的衣服和鞋子，但是我没有买任何东西。
