instruction_zh,input_zh
告诉我在2022年上映的几部科幻电影。,
为一个主题写一篇200字的文章。,请选择任意一个主题，并为它写一篇200字的文章。
描述一下如何制作这道菜。,请介绍如何做冬瓜排骨汤。
在以下列表中选择五种不同（但相关的）产品，每个产品都有以下三个关键指标：总花费、销售总额和毛利率。计算、比较以及解释每个产品的指标。,您的公司正在考虑推出五种不同的产品，并请求您的协助进行比较。为了创建一个有用的报告来帮助他们做出更好的决策，您需要计算、比较和解释每个产品的关键指标。
根据输入的名字和地址，在谷歌地图上标记一个标记点。,"姓名：张三
地址：华山路123号"
根据给定的关键词生成一个相关问题。,"关键词：""人工智能"""
列出当前市场上最流行的5个移动应用程序。,
给定一句问话，请找到其中的主语和谓语，并输出。,句子：当他们去看他们的心理医生时，他们希望获得一些新的建议。
创建一个新的Instagram账户，并设置其主题/目标受众/常见博客文章/常用标签。,
为下一次公司聚会策划一个活动。,公司聚会将在两个月后举行，你需要提供有趣的活动，使所有人都能享受到。
"按照以下格式分类电影：名字、类型、主演。
- 功夫熊猫、动画、杰克·布莱克
- 银河护卫队、科幻、克里斯·普拉特
- 唐人街探案、悬疑、王宝强",
将一段文本转换为所有字母大写。,The quick brown fox jumps over the lazy dog.
写一个3句话的短故事，以“结局恶劣”为结尾。,
更正给定文件中的拼写错误。,论文
重新组织下面的单词，以形成一个有意义的句子。,"""后出的停车场在公园边上新开了。"""
将这个词[ice cream]翻译成[法语]。,
将一个网站从HTTP协议迁移至HTTPS协议。,该网站是一个在线购物商城，需要保证数据的安全和隐私。
编辑下面这个段落的语法和标点，以使其更清晰易懂。,我喜欢阅读食谱的书籍，有时候在下厨房时跟随简单的食谱。我也喜欢在市场上寻找新鲜的食材。
请列举出您拥有的所有数字。,
为以下文本创建一个标题：“如何在家里养宠物狗？”,养宠物狗可以十分有趣，但如果不知道如何管理和照顾的话，就可能会遇到很多挑战。以下是一些需要考虑的因素：室内和室外空间的要求、饮食和营养、健康和疾病预防、适当的锻炼和玩耍等。在这篇文章中，我们将关注如何在家中养宠物狗，并提供一些实用的建议和技巧。
在一个5000条新闻的数据集中，使用分类模型把新闻分成体育、金融、政治、社会等四个类别。,数据集包括5000条新闻，每条新闻包括标题和正文。这些新闻分别属于以下四个类别：体育、金融、政治和社会。您的任务是使用此数据集，创建一个可以将每个新闻分成类别的分类模型。您将获得训练和测试数据集以及每个新闻的真实类别。您需要最小化测试损失作为衡量模型总体性能的指标。
生成一个新的段落，它与所给出的一段文本内容有关。,这是一篇文章的一部分。请在下面生成一段新的内容，与此段相关。
使用Excel和图表功能生成一个销售趋势报告，以显示去年的销售量和今年的销售量的区别。,销售趋势报告是识别企业或组织如何实现目标的重要工具。请利用Excel和其他适当的图表工具，创建一个销售趋势报告，以便更好地了解企业的销售趋势。
编辑以下句子，使其更加简洁。,虽然这部电影很好看，但我认为它太长了，而且有一些情节让人感到无聊。
根据以下描述，给出一份庄园的家具清单。,庄园有四个卧室，两个客厅，一个餐厅，一个书房和一个阳台。卧室里有床、衣柜、书桌和梳妆台。客厅有沙发、咖啡桌、电视以及其他装饰物品。餐厅里有餐桌、椅子和餐具柜。书房里有书架、书桌和椅子。阳台上有一些花和桌椅。
"编辑下面的句子，使其读起来更流畅：

""她在去超市买菜的路上买了瓶牛奶。""",
根据给定的键入测试结果，预测考试成绩。,键入测试结果：88.5、93.2、91.8、87.1、90.6
在给定的数据集中找到模式。,请在以下数据集中找到模式并进行分析：[数据集链接]
写一篇文章，探讨人们对社交媒体的依赖程度。,社交媒体已经在我们日常生活中占据了重要地位，你需要写一篇文章，探讨人们对社交媒体的依赖程度。
将以下一段文字翻译成英文。,你需要把一篇中文文章翻译成英文，这篇文章是关于电视剧的。
根据图片描述，命名图片中的物品。,
"从以下列表中筛选出所有名字以“J”开头的人的名字：[""John"", ""Joseph"", ""Julia"", ""Jenny"", ""David"", ""Daniel""]",这是我的在一个公司的员工列表，我需要获取所有名字以“J”开头的人的名字。
"将以下文本翻译成德语：""我想吃香蕉""",我正在学习德语，希望你能帮我翻译这个简单的句子。
以英语写下一份英文版简历，包括教育背景、工作经历、技能和兴趣爱好。,
创建一个剧本，其中一个角色必须完成某个任务，但在完成任务时遭遇了困难。请提供具体例子。,一位赤手空拳的拳击手必须在冠军争夺战中击败一位巨大而强壮的对手。
根据上下文中的信息，为这个故事创作一个结局。,故事：一个人在海滩上漫步，在沙滩上发现一个瓶子，里面有一封信。
根据给定的照片描述场景和情境。,这张照片中有两个人坐在一个咖啡馆里。他们坐在一张长桌子对面，右边有一个咖啡机。描述这幅画的场景和情境。
请提供有关火车站到机场的交通信息。,你正在巴塞罗那度假，想去参观附近的城市。你已经确定可以在当晚6点之前抵达机场。你需要知道从巴塞罗那火车站到机场可用的交通方式。
写下三个你所拥有的值得收藏的物品。,
根据给定的数据，生成一份销售报表。您需要在报表中包括有关销售额、销售量和利润的信息。,您在一家小型制造公司工作，您负责生成销售报表。您的任务是将最近一年的销售数据转换成表格或图表，并添加对数据的分析和解释。
创建一个提供股票报价的应用程序。,
给定两个数字，计算它们的平均值，结果保留两位小数。,"数字1: 35
数字2: 72.5"
给出以下人的基本信息：年龄、性别、工作和居住地。,李明，男性，30岁，医生，目前在上海工作。
将电影《阿甘正传》中的场景输入翻译为中文。,在这一场景中，阿甘打算离开莫比尔以追寻他的梦想。
请描述一下如何煮蛋。,
找到三条涉及人口普查数据的新闻文章。,
编辑并提高一篇学术论文的可读性，使其易于理解和强调。,您正在帮助一名研究员看一篇27页的经济学论文。
找到一个数字，使其不是素数。,一个素数是指只有1和本身作为因数的正整数。
请创建一个单词查找应用程序的原型。,
根据以下数据，评估两个组之间的差异，并完成适当的假设检验。,您的公司正在研究两种不同的广告形式，以推动其新的会员计划。在对1000个潜在会员进行随机测试后，您需要对两种广告进行比较，以确定哪种广告是最有效的。
将以下一段文章按照时间顺序排列，并进行适当修改修订以提高其可读性。,一篇包含时间线的新闻报道。
根据给定的结构和数据，创建一个数据可视化。,在给定的数据集中，包含了过去一周的交通拥堵情况。请使用Matplotlib或其他数据可视化工具创建一个图表，显示每天的拥堵时间和拥堵级别。
给定一个词语列表，GPT应该输出这些词语的联想词。,词语列表：太阳、沙滩、冰镇饮料、海浪。
请告诉我最好的一种压力缓解方式。,你一周工作六天，每天工作超过10个小时。
请描述一种用于熨烫衬衫的高效方法。,
根据下列指示，编辑一个短信。,"你正在写一封短信，提醒你的朋友过来参加聚会。

原短信如下：

""Hey! Wanted to remind you about the party tonight. It’s at my place at 8. See you then!"""
